Success,Failed,Reason,Company,Job URL,Timestamp
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10994380,2026-06-05 20:59:30
,FAILED,Broken Job Page,Urban_Leaf_Co._dba_The_Produce_Company,https://app.joinhandshake.com/jobs/11054107,2026-06-05 20:59:36
,FAILED,Broken Job Page,Urban_Leaf_Co._dba_The_Produce_Company,https://app.joinhandshake.com/jobs/11054107,2026-06-05 20:59:44
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/11027606,2026-06-05 20:59:48
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/11027606,2026-06-05 20:59:56
,FAILED,Broken Job Page,eGain_Corporation,https://app.joinhandshake.com/jobs/11080077,2026-06-05 21:00:01
,FAILED,Broken Job Page,eGain_Corporation,https://app.joinhandshake.com/jobs/11080077,2026-06-05 21:00:08
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10821966,2026-06-05 21:00:13
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10821966,2026-06-05 21:00:20
,FAILED,Broken Job Page,The_5th_C_Academy,https://app.joinhandshake.com/jobs/11035330,2026-06-05 21:00:25
,FAILED,Broken Job Page,The_5th_C_Academy,https://app.joinhandshake.com/jobs/11035330,2026-06-05 21:00:33
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10667236,2026-06-05 21:00:37
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10667236,2026-06-05 21:00:45
,FAILED,Broken Job Page,Morgan_State_University_-_NIST_PREP_Program,https://app.joinhandshake.com/jobs/11068908,2026-06-05 21:00:49
,FAILED,Broken Job Page,Morgan_State_University_-_NIST_PREP_Program,https://app.joinhandshake.com/jobs/11068908,2026-06-05 21:00:58
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080793,2026-06-05 21:01:01
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080793,2026-06-05 21:01:09
,FAILED,Broken Job Page,EquipmentShare,https://app.joinhandshake.com/jobs/11056286,2026-06-05 21:01:14
,FAILED,Broken Job Page,EquipmentShare,https://app.joinhandshake.com/jobs/11056286,2026-06-05 21:01:22
,FAILED,Broken Job Page,Virtual_Coworker_Inc,https://app.joinhandshake.com/jobs/11050144,2026-06-05 21:01:26
,FAILED,Broken Job Page,Virtual_Coworker_Inc,https://app.joinhandshake.com/jobs/11050144,2026-06-05 21:01:36
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10821990,2026-06-05 21:01:38
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10821990,2026-06-05 21:01:48
,FAILED,Broken Job Page,Stoke_Space,https://app.joinhandshake.com/jobs/11016543,2026-06-05 21:01:52
,FAILED,Broken Job Page,Stoke_Space,https://app.joinhandshake.com/jobs/11016543,2026-06-05 21:02:01
,FAILED,Broken Job Page,VivaQuant_Inc._Rhythm_Express,https://app.joinhandshake.com/jobs/10822949,2026-06-05 21:02:04
,FAILED,Broken Job Page,VivaQuant_Inc._Rhythm_Express,https://app.joinhandshake.com/jobs/10822949,2026-06-05 21:02:13
,FAILED,Broken Job Page,Gnostech_Inc,https://app.joinhandshake.com/jobs/11078185,2026-06-05 21:02:16
,FAILED,Broken Job Page,Gnostech_Inc,https://app.joinhandshake.com/jobs/11078185,2026-06-05 21:02:25
,FAILED,Broken Job Page,GenSpark,https://app.joinhandshake.com/jobs/11030187,2026-06-05 21:02:28
,FAILED,Broken Job Page,GenSpark,https://app.joinhandshake.com/jobs/11030187,2026-06-05 21:02:37
,FAILED,Broken Job Page,Marketbridge,https://app.joinhandshake.com/jobs/11029672,2026-06-05 21:02:41
,FAILED,Broken Job Page,Marketbridge,https://app.joinhandshake.com/jobs/11029672,2026-06-05 21:02:49
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/11009332,2026-06-05 21:02:53
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/11009332,2026-06-05 21:03:01
,FAILED,Broken Job Page,Quantcast,https://app.joinhandshake.com/jobs/10999229,2026-06-05 21:03:05
,FAILED,Broken Job Page,Quantcast,https://app.joinhandshake.com/jobs/10999229,2026-06-05 21:03:13
,FAILED,Broken Job Page,KRAFTON_Americas,https://app.joinhandshake.com/jobs/11025934,2026-06-05 21:03:17
,FAILED,Broken Job Page,KRAFTON_Americas,https://app.joinhandshake.com/jobs/11025934,2026-06-05 21:03:25
,FAILED,Broken Job Page,Urban_Assembly_Gateway_School_for_Technology,https://app.joinhandshake.com/jobs/11061460,2026-06-05 21:03:29
,FAILED,Broken Job Page,Urban_Assembly_Gateway_School_for_Technology,https://app.joinhandshake.com/jobs/11061460,2026-06-05 21:03:37
,FAILED,Broken Job Page,Applied_Research_Associates_Inc._(ARA),https://app.joinhandshake.com/jobs/11029886,2026-06-05 21:03:41
,FAILED,Broken Job Page,Applied_Research_Associates_Inc._(ARA),https://app.joinhandshake.com/jobs/11029886,2026-06-05 21:03:49
,FAILED,Broken Job Page,Lance_(YC_W26),https://app.joinhandshake.com/jobs/11056633,2026-06-05 21:03:53
,FAILED,Broken Job Page,Lance_(YC_W26),https://app.joinhandshake.com/jobs/11056633,2026-06-05 21:04:01
,FAILED,Broken Job Page,weconstruct,https://app.joinhandshake.com/jobs/11036488,2026-06-05 21:04:05
,FAILED,Broken Job Page,weconstruct,https://app.joinhandshake.com/jobs/11036488,2026-06-05 21:04:13
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10739323,2026-06-05 21:04:17
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10739323,2026-06-05 21:04:25
,FAILED,Broken Job Page,equitar,https://app.joinhandshake.com/jobs/10788732,2026-06-05 21:04:30
,FAILED,Broken Job Page,equitar,https://app.joinhandshake.com/jobs/10788732,2026-06-05 21:04:38
,FAILED,Broken Job Page,Wolf_Trap_Foundation_for_the_Performing_Arts,https://app.joinhandshake.com/jobs/11050097,2026-06-05 21:04:42
,FAILED,Broken Job Page,Wolf_Trap_Foundation_for_the_Performing_Arts,https://app.joinhandshake.com/jobs/11050097,2026-06-05 21:04:50
,FAILED,Broken Job Page,Northmarq,https://app.joinhandshake.com/jobs/11098892,2026-06-05 21:04:55
,FAILED,Broken Job Page,Northmarq,https://app.joinhandshake.com/jobs/11098892,2026-06-05 21:05:02
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10906271,2026-06-05 21:05:07
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10906271,2026-06-05 21:05:14
,FAILED,Broken Job Page,equitar,https://app.joinhandshake.com/jobs/10788727,2026-06-05 21:05:19
,FAILED,Broken Job Page,equitar,https://app.joinhandshake.com/jobs/10788727,2026-06-05 21:05:26
,FAILED,Broken Job Page,Data_Trust,https://app.joinhandshake.com/jobs/11038847,2026-06-05 21:05:31
,FAILED,Broken Job Page,Data_Trust,https://app.joinhandshake.com/jobs/11038847,2026-06-05 21:05:38
,FAILED,Broken Job Page,ASA_Automotive_Systems,https://app.joinhandshake.com/jobs/11067187,2026-06-05 21:05:43
,FAILED,Broken Job Page,ASA_Automotive_Systems,https://app.joinhandshake.com/jobs/11067187,2026-06-05 21:05:51
,FAILED,Broken Job Page,ClearlyEnergy_Inc.,https://app.joinhandshake.com/jobs/11045820,2026-06-05 21:05:55
,FAILED,Broken Job Page,ClearlyEnergy_Inc.,https://app.joinhandshake.com/jobs/11045820,2026-06-05 21:06:03
,FAILED,Broken Job Page,University_of_Chicago_Harris_School_of_Public_Policy,https://app.joinhandshake.com/jobs/11048878,2026-06-05 21:06:07
,FAILED,Broken Job Page,University_of_Chicago_Harris_School_of_Public_Policy,https://app.joinhandshake.com/jobs/11048878,2026-06-05 21:06:15
,FAILED,Broken Job Page,Amentum,https://app.joinhandshake.com/jobs/10225728,2026-06-05 21:06:19
,FAILED,Broken Job Page,Amentum,https://app.joinhandshake.com/jobs/10225728,2026-06-05 21:06:27
,FAILED,Broken Job Page,Redrob_Inc.,https://app.joinhandshake.com/jobs/11041665,2026-06-05 21:06:32
,FAILED,Broken Job Page,Redrob_Inc.,https://app.joinhandshake.com/jobs/11041665,2026-06-05 21:06:39
,FAILED,Broken Job Page,Cognizant,https://app.joinhandshake.com/jobs/10985604,2026-06-05 21:06:44
,FAILED,Broken Job Page,Cognizant,https://app.joinhandshake.com/jobs/10985604,2026-06-05 21:06:51
,FAILED,Broken Job Page,American_Society_for_Clinical_Pathology,https://app.joinhandshake.com/jobs/11077341,2026-06-05 21:06:56
,FAILED,Broken Job Page,American_Society_for_Clinical_Pathology,https://app.joinhandshake.com/jobs/11077341,2026-06-05 21:07:03
,FAILED,Broken Job Page,AI_Signal_Research_Inc.,https://app.joinhandshake.com/jobs/11097665,2026-06-05 21:07:08
,FAILED,Broken Job Page,AI_Signal_Research_Inc.,https://app.joinhandshake.com/jobs/11097665,2026-06-05 21:07:16
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10849849,2026-06-05 21:07:20
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10849849,2026-06-05 21:07:28
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10849847,2026-06-05 21:07:32
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10849847,2026-06-05 21:07:40
,FAILED,Broken Job Page,Griffin_Capital,https://app.joinhandshake.com/jobs/11094861,2026-06-05 21:07:44
,FAILED,Broken Job Page,Griffin_Capital,https://app.joinhandshake.com/jobs/11094861,2026-06-05 21:07:52
,FAILED,Broken Job Page,Act_Bold,https://app.joinhandshake.com/jobs/11087947,2026-06-05 21:07:56
,FAILED,Broken Job Page,Act_Bold,https://app.joinhandshake.com/jobs/11087947,2026-06-05 21:08:04
,FAILED,Broken Job Page,Upper_Iowa_University,https://app.joinhandshake.com/jobs/11074682,2026-06-05 21:08:08
,FAILED,Broken Job Page,Upper_Iowa_University,https://app.joinhandshake.com/jobs/11074682,2026-06-05 21:08:16
,FAILED,Broken Job Page,BetterBasket,https://app.joinhandshake.com/jobs/11060729,2026-06-05 21:08:20
,FAILED,Broken Job Page,BetterBasket,https://app.joinhandshake.com/jobs/11060729,2026-06-05 21:08:28
,FAILED,Broken Job Page,GLESEC,https://app.joinhandshake.com/jobs/11094164,2026-06-05 21:08:32
,FAILED,Broken Job Page,GLESEC,https://app.joinhandshake.com/jobs/11094164,2026-06-05 21:08:41
,FAILED,Broken Job Page,Diligent_Global_Tech_Inc,https://app.joinhandshake.com/jobs/10940376,2026-06-05 21:08:44
,FAILED,Broken Job Page,Diligent_Global_Tech_Inc,https://app.joinhandshake.com/jobs/10940376,2026-06-05 21:08:52
,FAILED,Broken Job Page,Morgan_State_University_-_NIST_PREP_Program,https://app.joinhandshake.com/jobs/11069331,2026-06-05 21:08:56
,FAILED,Broken Job Page,Morgan_State_University_-_NIST_PREP_Program,https://app.joinhandshake.com/jobs/11069331,2026-06-05 21:09:05
,FAILED,Broken Job Page,VersaDesk,https://app.joinhandshake.com/jobs/11067385,2026-06-05 21:09:09
,FAILED,Broken Job Page,VersaDesk,https://app.joinhandshake.com/jobs/11067385,2026-06-05 21:09:17
,FAILED,Broken Job Page,Rugtomize,https://app.joinhandshake.com/jobs/11074311,2026-06-05 21:09:21
,FAILED,Broken Job Page,Rugtomize,https://app.joinhandshake.com/jobs/11074311,2026-06-05 21:09:29
,FAILED,Broken Job Page,City_of_Long_Beach_California,https://app.joinhandshake.com/jobs/11091974,2026-06-05 21:09:33
,FAILED,Broken Job Page,City_of_Long_Beach_California,https://app.joinhandshake.com/jobs/11091974,2026-06-05 21:09:40
,FAILED,Broken Job Page,Maverick_Payments,https://app.joinhandshake.com/jobs/11067871,2026-06-05 21:09:45
,FAILED,Broken Job Page,Maverick_Payments,https://app.joinhandshake.com/jobs/11067871,2026-06-05 21:09:53
,FAILED,Broken Job Page,Gen_AI_Academy,https://app.joinhandshake.com/jobs/11084967,2026-06-05 21:09:57
,FAILED,Broken Job Page,Gen_AI_Academy,https://app.joinhandshake.com/jobs/11084967,2026-06-05 21:10:05
,FAILED,Broken Job Page,B&M_Consulting_Group_Inc.,https://app.joinhandshake.com/jobs/10686050,2026-06-05 21:10:09
,FAILED,Broken Job Page,B&M_Consulting_Group_Inc.,https://app.joinhandshake.com/jobs/10686050,2026-06-05 21:10:17
,FAILED,Broken Job Page,Havenly_Inc.,https://app.joinhandshake.com/jobs/11054524,2026-06-05 21:10:21
,FAILED,Broken Job Page,Havenly_Inc.,https://app.joinhandshake.com/jobs/11054524,2026-06-05 21:10:29
,FAILED,Broken Job Page,NIST_Professional_Research_Experience_Program_(PREP),https://app.joinhandshake.com/jobs/10794913,2026-06-05 21:10:34
,FAILED,Broken Job Page,NIST_Professional_Research_Experience_Program_(PREP),https://app.joinhandshake.com/jobs/10794913,2026-06-05 21:10:41
,FAILED,Broken Job Page,AAA_Central_Penn,https://app.joinhandshake.com/jobs/11033687,2026-06-05 21:10:46
,FAILED,Broken Job Page,AAA_Central_Penn,https://app.joinhandshake.com/jobs/11033687,2026-06-05 21:10:53
,FAILED,Broken Job Page,Asia_Internship,https://app.joinhandshake.com/jobs/11070119,2026-06-05 21:10:58
,FAILED,Broken Job Page,Asia_Internship,https://app.joinhandshake.com/jobs/11070119,2026-06-05 21:11:05
,FAILED,Broken Job Page,Lumiture,https://app.joinhandshake.com/jobs/11051194,2026-06-05 21:11:10
,FAILED,Broken Job Page,Lumiture,https://app.joinhandshake.com/jobs/11051194,2026-06-05 21:11:17
,FAILED,Broken Job Page,Harmony,https://app.joinhandshake.com/jobs/10601068,2026-06-05 21:11:22
,FAILED,Broken Job Page,Harmony,https://app.joinhandshake.com/jobs/10601068,2026-06-05 21:11:29
,FAILED,Broken Job Page,Twinleaf,https://app.joinhandshake.com/jobs/11073560,2026-06-05 21:11:34
,FAILED,Broken Job Page,Twinleaf,https://app.joinhandshake.com/jobs/11073560,2026-06-05 21:11:42
,FAILED,Broken Job Page,Brock_Solutions_US_Inc.,https://app.joinhandshake.com/jobs/11071642,2026-06-05 21:11:46
,FAILED,Broken Job Page,Brock_Solutions_US_Inc.,https://app.joinhandshake.com/jobs/11071642,2026-06-05 21:11:54
,FAILED,Broken Job Page,Languages_on_Fire,https://app.joinhandshake.com/jobs/11081924,2026-06-05 21:11:59
,FAILED,Broken Job Page,Languages_on_Fire,https://app.joinhandshake.com/jobs/11081924,2026-06-05 21:12:06
,FAILED,Broken Job Page,Partner_Commerce,https://app.joinhandshake.com/jobs/11077273,2026-06-05 21:12:11
,FAILED,Broken Job Page,Partner_Commerce,https://app.joinhandshake.com/jobs/11077273,2026-06-05 21:12:18
,FAILED,Broken Job Page,Maryland_Department_of_Human_Services-_MD_Think,https://app.joinhandshake.com/jobs/11084998,2026-06-05 21:12:23
,FAILED,Broken Job Page,Maryland_Department_of_Human_Services-_MD_Think,https://app.joinhandshake.com/jobs/11084998,2026-06-05 21:12:30
,FAILED,Broken Job Page,Maxinsights,https://app.joinhandshake.com/jobs/10928404,2026-06-05 21:12:35
,FAILED,Broken Job Page,Maxinsights,https://app.joinhandshake.com/jobs/10928404,2026-06-05 21:12:43
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10874174,2026-06-05 21:12:47
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10874174,2026-06-05 21:12:55
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080506,2026-06-05 21:12:59
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080506,2026-06-05 21:13:07
,FAILED,Broken Job Page,Beaver-Edge_AI_Institute,https://app.joinhandshake.com/jobs/11095558,2026-06-05 21:13:11
,FAILED,Broken Job Page,Beaver-Edge_AI_Institute,https://app.joinhandshake.com/jobs/11095558,2026-06-05 21:13:19
,FAILED,Broken Job Page,Morgan_State_University_-_NIST_PREP_Program,https://app.joinhandshake.com/jobs/11067412,2026-06-05 21:13:24
,FAILED,Broken Job Page,Morgan_State_University_-_NIST_PREP_Program,https://app.joinhandshake.com/jobs/11067412,2026-06-05 21:13:30
,FAILED,Broken Job Page,Brock_Solutions_US_Inc.,https://app.joinhandshake.com/jobs/11071653,2026-06-05 21:13:36
,FAILED,Broken Job Page,Brock_Solutions_US_Inc.,https://app.joinhandshake.com/jobs/11071653,2026-06-05 21:13:42
,FAILED,Broken Job Page,Eagle_River_Water_and_Sanitation_District,https://app.joinhandshake.com/jobs/11047133,2026-06-05 21:13:48
,FAILED,Broken Job Page,Eagle_River_Water_and_Sanitation_District,https://app.joinhandshake.com/jobs/11047133,2026-06-05 21:13:54
,FAILED,Broken Job Page,Scribe_Inc.,https://app.joinhandshake.com/jobs/11091902,2026-06-05 21:14:00
,FAILED,Broken Job Page,Scribe_Inc.,https://app.joinhandshake.com/jobs/11091902,2026-06-05 21:14:06
,FAILED,Broken Job Page,TriTech_Software_Development_Corp,https://app.joinhandshake.com/jobs/11092643,2026-06-05 21:14:12
,FAILED,Broken Job Page,TriTech_Software_Development_Corp,https://app.joinhandshake.com/jobs/11092643,2026-06-05 21:14:18
,FAILED,Broken Job Page,Style.re,https://app.joinhandshake.com/jobs/11073365,2026-06-05 21:14:24
,FAILED,Broken Job Page,Style.re,https://app.joinhandshake.com/jobs/11073365,2026-06-05 21:14:30
,FAILED,Broken Job Page,HCIactive,https://app.joinhandshake.com/jobs/11056538,2026-06-05 21:14:36
,FAILED,Broken Job Page,HCIactive,https://app.joinhandshake.com/jobs/11056538,2026-06-05 21:14:42
,FAILED,Broken Job Page,KRS_IT_Consulting_LLC,https://app.joinhandshake.com/jobs/11087177,2026-06-05 21:14:48
,FAILED,Broken Job Page,KRS_IT_Consulting_LLC,https://app.joinhandshake.com/jobs/11087177,2026-06-05 21:14:54
,FAILED,Broken Job Page,Endiatx,https://app.joinhandshake.com/jobs/11026973,2026-06-05 21:15:00
,FAILED,Broken Job Page,Endiatx,https://app.joinhandshake.com/jobs/11026973,2026-06-05 21:15:07
,FAILED,Broken Job Page,Lake_Michigan_College,https://app.joinhandshake.com/jobs/11071660,2026-06-05 21:15:12
,FAILED,Broken Job Page,Lake_Michigan_College,https://app.joinhandshake.com/jobs/11071660,2026-06-05 21:15:19
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080720,2026-06-05 21:15:23
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080720,2026-06-05 21:15:31
,FAILED,Broken Job Page,Fairfax_County_Government,https://app.joinhandshake.com/jobs/11045601,2026-06-05 21:15:36
,FAILED,Broken Job Page,Fairfax_County_Government,https://app.joinhandshake.com/jobs/11045601,2026-06-05 21:15:43
,FAILED,Broken Job Page,Massachusetts_Institute_of_Technology_(MIT),https://app.joinhandshake.com/jobs/11052316,2026-06-05 21:15:48
,FAILED,Broken Job Page,Massachusetts_Institute_of_Technology_(MIT),https://app.joinhandshake.com/jobs/11052316,2026-06-05 21:15:55
,FAILED,Broken Job Page,MCC_Economics_and_Finance,https://app.joinhandshake.com/jobs/11055231,2026-06-05 21:16:00
,FAILED,Broken Job Page,MCC_Economics_and_Finance,https://app.joinhandshake.com/jobs/11055231,2026-06-05 21:16:07
,FAILED,Broken Job Page,Scientia_LLC,https://app.joinhandshake.com/jobs/10756644,2026-06-05 21:16:12
,FAILED,Broken Job Page,Scientia_LLC,https://app.joinhandshake.com/jobs/10756644,2026-06-05 21:16:19
,FAILED,Broken Job Page,Supervisor_of_Elections_Broward_County,https://app.joinhandshake.com/jobs/11077920,2026-06-05 21:16:24
,FAILED,Broken Job Page,Supervisor_of_Elections_Broward_County,https://app.joinhandshake.com/jobs/11077920,2026-06-05 21:16:31
,FAILED,Broken Job Page,Careerflow.ai,https://app.joinhandshake.com/jobs/11035362,2026-06-05 21:16:36
,FAILED,Broken Job Page,Careerflow.ai,https://app.joinhandshake.com/jobs/11035362,2026-06-05 21:16:43
,FAILED,Broken Job Page,John_Deere,https://app.joinhandshake.com/jobs/11091110,2026-06-05 21:16:47
,FAILED,Broken Job Page,John_Deere,https://app.joinhandshake.com/jobs/11091110,2026-06-05 21:16:55
,FAILED,Broken Job Page,Manganaro_Building_Group_LLC.,https://app.joinhandshake.com/jobs/10377117,2026-06-05 21:16:59
,FAILED,Broken Job Page,Manganaro_Building_Group_LLC.,https://app.joinhandshake.com/jobs/10377117,2026-06-05 21:17:07
,FAILED,Broken Job Page,Space_Dynamics_Laboratory,https://app.joinhandshake.com/jobs/11101863,2026-06-05 21:17:11
,FAILED,Broken Job Page,Space_Dynamics_Laboratory,https://app.joinhandshake.com/jobs/11101863,2026-06-05 21:17:19
,FAILED,Broken Job Page,AskNeo_Media,https://app.joinhandshake.com/jobs/11070962,2026-06-05 21:17:24
,FAILED,Broken Job Page,AskNeo_Media,https://app.joinhandshake.com/jobs/11070962,2026-06-05 21:17:31
,FAILED,Broken Job Page,Applied_Research_Associates_Inc._(ARA),https://app.joinhandshake.com/jobs/11100363,2026-06-05 21:17:36
,FAILED,Broken Job Page,Applied_Research_Associates_Inc._(ARA),https://app.joinhandshake.com/jobs/11100363,2026-06-05 21:17:44
,FAILED,Broken Job Page,Style.re,https://app.joinhandshake.com/jobs/11073367,2026-06-05 21:17:48
,FAILED,Broken Job Page,Style.re,https://app.joinhandshake.com/jobs/11073367,2026-06-05 21:17:56
,FAILED,Broken Job Page,American_Recruiting_and_Consulting_Group,https://app.joinhandshake.com/jobs/11043230,2026-06-05 21:18:00
,FAILED,Broken Job Page,American_Recruiting_and_Consulting_Group,https://app.joinhandshake.com/jobs/11043230,2026-06-05 21:18:08
,FAILED,Broken Job Page,Style.re,https://app.joinhandshake.com/jobs/11073366,2026-06-05 21:18:12
,FAILED,Broken Job Page,Style.re,https://app.joinhandshake.com/jobs/11073366,2026-06-05 21:18:20
,FAILED,Broken Job Page,College_of_Charleston:_Human_Resources,https://app.joinhandshake.com/jobs/11078833,2026-06-05 21:18:24
,FAILED,Broken Job Page,College_of_Charleston:_Human_Resources,https://app.joinhandshake.com/jobs/11078833,2026-06-05 21:18:32
,FAILED,Broken Job Page,Morgan_State_University_-_NIST_PREP_Program,https://app.joinhandshake.com/jobs/11068663,2026-06-05 21:18:36
,FAILED,Broken Job Page,Morgan_State_University_-_NIST_PREP_Program,https://app.joinhandshake.com/jobs/11068663,2026-06-05 21:18:44
,FAILED,Broken Job Page,DCS_Corp,https://app.joinhandshake.com/jobs/11048218,2026-06-05 21:18:48
,FAILED,Broken Job Page,DCS_Corp,https://app.joinhandshake.com/jobs/11048218,2026-06-05 21:18:56
,FAILED,Broken Job Page,Gesa_Credit_Union,https://app.joinhandshake.com/jobs/11062731,2026-06-05 21:19:00
,FAILED,Broken Job Page,Gesa_Credit_Union,https://app.joinhandshake.com/jobs/11062731,2026-06-05 21:19:08
,FAILED,Broken Job Page,Consolidated_Trading_LLC,https://app.joinhandshake.com/jobs/11057106,2026-06-05 21:19:13
,FAILED,Broken Job Page,Consolidated_Trading_LLC,https://app.joinhandshake.com/jobs/11057106,2026-06-05 21:19:20
,FAILED,Broken Job Page,Camp_Mah-Kee-Nac,https://app.joinhandshake.com/jobs/11060243,2026-06-05 21:19:25
,FAILED,Broken Job Page,Camp_Mah-Kee-Nac,https://app.joinhandshake.com/jobs/11060243,2026-06-05 21:19:32
,FAILED,Broken Job Page,Hashtech_Info,https://app.joinhandshake.com/jobs/11098352,2026-06-05 21:19:37
,FAILED,Broken Job Page,Hashtech_Info,https://app.joinhandshake.com/jobs/11098352,2026-06-05 21:19:44
,FAILED,Broken Job Page,Luxor_Technology,https://app.joinhandshake.com/jobs/11068420,2026-06-05 21:19:49
,FAILED,Broken Job Page,Luxor_Technology,https://app.joinhandshake.com/jobs/11068420,2026-06-05 21:19:56
,FAILED,Broken Job Page,JIO_RoBOTICS,https://app.joinhandshake.com/jobs/10987244,2026-06-05 21:20:01
,FAILED,Broken Job Page,JIO_RoBOTICS,https://app.joinhandshake.com/jobs/10987244,2026-06-05 21:20:09
,FAILED,Broken Job Page,Wisconsin_Department_of_Administration,https://app.joinhandshake.com/jobs/11094477,2026-06-05 21:20:13
,FAILED,Broken Job Page,Wisconsin_Department_of_Administration,https://app.joinhandshake.com/jobs/11094477,2026-06-05 21:20:21
,FAILED,Broken Job Page,NIST_Professional_Research_Experience_Program_(PREP),https://app.joinhandshake.com/jobs/10788848,2026-06-05 21:20:25
,FAILED,Broken Job Page,NIST_Professional_Research_Experience_Program_(PREP),https://app.joinhandshake.com/jobs/10788848,2026-06-05 21:20:33
,FAILED,Broken Job Page,Power_Integrations,https://app.joinhandshake.com/jobs/11035314,2026-06-05 21:20:37
,FAILED,Broken Job Page,Power_Integrations,https://app.joinhandshake.com/jobs/11035314,2026-06-05 21:20:45
,FAILED,Broken Job Page,Pariveda,https://app.joinhandshake.com/jobs/11103862,2026-06-05 21:20:50
,FAILED,Broken Job Page,Pariveda,https://app.joinhandshake.com/jobs/11103862,2026-06-05 21:20:57
,FAILED,Broken Job Page,MAQ_Software,https://app.joinhandshake.com/jobs/10609973,2026-06-05 21:21:02
,FAILED,Broken Job Page,MAQ_Software,https://app.joinhandshake.com/jobs/10609973,2026-06-05 21:21:09
,FAILED,Broken Job Page,S-Nimbus,https://app.joinhandshake.com/jobs/11023716,2026-06-05 21:21:14
,FAILED,Broken Job Page,S-Nimbus,https://app.joinhandshake.com/jobs/11023716,2026-06-05 21:21:22
,FAILED,Broken Job Page,CSLabs,https://app.joinhandshake.com/jobs/11067722,2026-06-05 21:21:26
,FAILED,Broken Job Page,CSLabs,https://app.joinhandshake.com/jobs/11067722,2026-06-05 21:21:34
,FAILED,Broken Job Page,EquipmentShare,https://app.joinhandshake.com/jobs/11056272,2026-06-05 21:21:38
,FAILED,Broken Job Page,EquipmentShare,https://app.joinhandshake.com/jobs/11056272,2026-06-05 21:21:46
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080473,2026-06-05 21:21:50
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080473,2026-06-05 21:21:58
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080229,2026-06-05 21:22:02
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080229,2026-06-05 21:22:10
,FAILED,Broken Job Page,UMD_-_Applied_Research_Laboratory_for_Intelligence_and_Security_(ARLIS),https://app.joinhandshake.com/jobs/11044317,2026-06-05 21:22:15
,FAILED,Broken Job Page,UMD_-_Applied_Research_Laboratory_for_Intelligence_and_Security_(ARLIS),https://app.joinhandshake.com/jobs/11044317,2026-06-05 21:22:23
,FAILED,Broken Job Page,Applied_Research_Associates_Inc._(ARA),https://app.joinhandshake.com/jobs/11084549,2026-06-05 21:22:27
,FAILED,Broken Job Page,Applied_Research_Associates_Inc._(ARA),https://app.joinhandshake.com/jobs/11084549,2026-06-05 21:22:35
,FAILED,Broken Job Page,Naval_Surface_Warfare_Center_Dahlgren_Division_(NSWCDD),https://app.joinhandshake.com/jobs/11091843,2026-06-05 21:22:39
